Ticker,ActualClose,MeanPred,MeanErrorPct
WFC,78.62999725341797,75.19199975585937,-4.372373925536608
WM,229.1199951171875,219.61600109863284,-4.148042170520158
WMB,58.45000076293945,54.205999999999996,-7.260907968422798
WMT,97.20999908447266,96.57799969482421,-0.6501382528552982
WST,203.6499938964844,315.36199853515626,54.85490203130339
WTW,324.7300109863281,314.2660007324219,-3.2223724016523936
WY,29.96999931335449,29.371999908447265,-1.9953267220822333
WYNN,93.47000122070312,80.25599987792968,-14.137157558789685
XEL,69.31999969482422,64.95200018310547,-6.301211094847837
XOM,112.0,107.77799951171873,-3.769643293108275
XYL,129.72999572753906,130.18799938964844,0.3530437656617851
YUM,150.9600067138672,141.44400122070311,-6.303659956243187
ZBH,103.62999725341795,101.83399993896484,-1.7330863283351883
ZBRA,320.9800109863281,357.3020004882813,11.315966184417718
ZTS,157.4199981689453,174.55399938964842,10.884259573116413
